tile_id,source,CWNS_ID,TRI_FACILITY_ID,ll_uuid_primary,ll_uuid_alternates,st,geoid,tile_row,tile_col,ctr_lon,ctr_lat,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,source_res_m,target_res_m,image_px,acq_date,rgb_path,ndwi_path,label
12000098001_56ad48f4-7803-48a3-9468-4d9720d93f65_r02_c02,reconstructed,12000098001,,56ad48f4-7803-48a3-9468-4d9720d93f65,,FL,,2,2,-80.75670084869594,28.22773516951419,-80.75786579591595,28.226697198285464,-80.7555358808696,28.228773131279848,,0.6,333,,,,
18000017001_3c2f9ef9-c518-4035-ba31-e048d16ca9c3_r01_c01,reconstructed,18000017001,,3c2f9ef9-c518-4035-ba31-e048d16ca9c3,,IN,,1,1,-86.06894804107186,39.93499390715935,-86.0702453878989,39.93401321977908,-86.06765066554762,39.93597458619513,,0.6,333,,,,
12000382001_fdb34af0-9b57-42ac-adf5-e1fbe3f150a1_r01_c01,reconstructed,12000382001,,fdb34af0-9b57-42ac-adf5-e1fbe3f150a1,,FL,,1,1,-86.17825154987582,30.488477333570227,-86.17939735575374,30.487489093321347,-86.17710572156065,30.489465563882394,,0.6,333,,,,
55003830001_a03f790e-3473-4cf0-b8be-acbc814b7b93_r03_c02,reconstructed,55003830001,,a03f790e-3473-4cf0-b8be-acbc814b7b93,,WI,,3,2,-89.43625290026093,43.531506921397614,-89.437578458525,43.530551266871385,-89.43492730980252,43.53246256741955,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r05_c03,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,5,3,-80.6395234971469,28.316400979902067,-80.6406907022004,28.315362327988225,-80.63835627146085,28.31743962238724,,0.6,333,,,,
12000128001_614801ea-69ab-4b98-b80f-ac5b28b9b76c_r05_c01,reconstructed,12000128001,,614801ea-69ab-4b98-b80f-ac5b28b9b76c,,FL,,5,1,-82.49082557168146,27.43828493085116,-82.49196438242342,27.43725859429283,-82.48968674047997,27.43931125754331,,0.6,333,,,,
05000512001_d7e0d1fb-7513-4b79-b8f9-c40a0e10d01e_r01_c01,reconstructed,05000512001,,d7e0d1fb-7513-4b79-b8f9-c40a0e10d01e,,AR,,1,1,-91.98010403777522,35.00544540807057,-91.98125459847488,35.00451464174351,-91.978953451478,35.00637616401472,,0.6,333,,,,
18002110001_7b3a005b-59b9-4bdc-a226-fcc1c97098da_r01_c01,reconstructed,18002110001,,7b3a005b-59b9-4bdc-a226-fcc1c97098da,,IN,,1,1,-86.68909377523798,41.585649618922254,-86.69041456851735,41.58467294661437,-86.68777295181577,41.58662628305789,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r12_c03,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,12,3,-84.90523598674389,33.307583397334774,-84.90643552183322,33.30658953393543,-84.90403642772966,33.30857725147402,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r04_c04,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,4,4,-80.63839799800753,28.31500918418967,-80.63956519379883,28.313970519641302,-80.6372307815845,28.31604783930927,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r06_c04,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,6,4,-80.63795941002746,28.317402509610226,-80.63912664272863,28.31636384811725,-80.63679215669347,28.318441161674993,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r01_c04,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,1,4,-80.63905583343278,28.311419164575536,-80.64022297386352,28.31038049544131,-80.63788867237199,28.31245782428024,,0.6,333,,,,
12000327001_e9466166-1276-43e2-ac75-da4f29417926_r01_c01,reconstructed,12000327001,,e9466166-1276-43e2-ac75-da4f29417926,,FL,,1,1,-86.11045804946768,30.727988416088674,-86.1116078796333,30.727000101193283,-86.10930819673985,30.728976721096192,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r01_c20,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,1,20,-84.88263908216916,33.29209275260048,-84.88383860658695,33.2910986802063,-84.88143953383857,33.29308681573612,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r01_c19,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,1,19,-84.88407742850552,33.29223282452697,-84.88527694071973,33.291238764215855,-84.88287789237825,33.293226875579315,,0.6,333,,,,
12000382001_fdb34af0-9b57-42ac-adf5-e1fbe3f150a1_r02_c01,reconstructed,12000382001,,fdb34af0-9b57-42ac-adf5-e1fbe3f150a1,,FL,,2,1,-86.17810726160016,30.489677124428358,-86.17925308566336,30.488688885485526,-86.17696141509906,30.490665353434718,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r05_c05,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,5,5,-80.63683392330074,28.31601070106181,-80.63800114673859,28.314972026934825,-80.63566667923092,28.317049365760443,,0.6,333,,,,
20000310001_4a61ea91-8ae6-40bf-8d1b-d77c8e97298e_r01_c04,reconstructed,20000310001,,4a61ea91-8ae6-40bf-8d1b-d77c8e97298e,,KS,,1,4,-100.89830803983149,37.05525890373977,-100.89950016106982,37.054321660101145,-100.89711594556661,37.056196137436814,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r01_c01,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,1,1,-80.64308999985188,28.312004480387767,-80.64425711270563,28.310965844573712,-80.64192286636718,28.31304310677177,,0.6,333,,,,
55003950001_79c27479-4b0d-4d5b-87c6-58d39d2dc09c_r01_c01,reconstructed,55003950001,,79c27479-4b0d-4d5b-87c6-58d39d2dc09c,,WI,,1,1,-89.1416483042661,43.86273776601826,-89.1429838887324,43.86177896041518,-89.14031268732064,43.863696563265016,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r02_c13,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,2,13,-84.89253872670857,33.29426485845702,-84.89373818552579,33.29327087097311,-84.89133924397602,33.295258836680944,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r06_c02,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,6,2,-80.6406490333341,28.317792758684323,-80.64181624764944,28.316754119404905,-80.63948179838536,28.318831388535173,,0.6,333,,,,
08000160003_527c62ef-2e0e-4b48-98c9-25f2b49deb17_r01_c01,reconstructed,08000160003,,527c62ef-2e0e-4b48-98c9-25f2b49deb17,,CO,,1,1,-108.45611710208313,39.059951015511935,-108.45742599656448,39.058949845455295,-108.45480823525723,39.0609521776335,,0.6,333,,,,
55002850001_470e941c-6220-4590-a16d-36b4f8a1017a_r01_c01,reconstructed,55002850001,,470e941c-6220-4590-a16d-36b4f8a1017a,,WI,,1,1,-88.87799775430082,44.67193556508179,-88.87935259624047,44.67097287011905,-88.87664287912558,44.67289825193504,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r02_c17,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,2,17,-84.88678516341301,33.29370488849318,-84.8879846710573,33.29271085267244,-84.88558563185445,33.294698915054965,,0.6,333,,,,
55003620001_39b6459f-0dae-442e-bf38-7c2685c27358_r01_c02,reconstructed,55003620001,,39b6459f-0dae-442e-bf38-7c2685c27358,,WI,,1,2,-88.55966969242796,44.01904220987179,-88.56101541079855,44.01807805422305,-88.55832394148945,44.02000635735855,,0.6,333,,,,
13000208007_93447ca2-c98f-4677-98de-efd89a72dbb9_r02_c02,reconstructed,13000208007,,93447ca2-c98f-4677-98de-efd89a72dbb9,,GA,,2,2,-84.78506728889842,33.40303196139899,-84.78626947883775,33.40203724219823,-84.78386507499056,33.404026671377736,,0.6,333,,,,
55003830001_a03f790e-3473-4cf0-b8be-acbc814b7b93_r02_c01,reconstructed,55003830001,,a03f790e-3473-4cf0-b8be-acbc814b7b93,,WI,,2,1,-89.43802914100101,43.53039205025764,-89.4393546561257,43.529436413146755,-89.43670359368288,43.53134767886354,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r03_c17,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,3,17,-84.88661618518502,33.29489686050394,-84.88781571266907,33.29390282500635,-84.885416633786,33.29589088674278,,0.6,333,,,,
19000577001_989378f0-474a-418b-8854-eaa3905e6823_r01_c02,reconstructed,19000577001,,989378f0-474a-418b-8854-eaa3905e6823,,IA,,1,2,-91.40186388799934,43.045487197004746,-91.40315612426191,43.04454970868327,-91.40057161983924,43.046424676198214,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r05_c20,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,5,20,-84.88196290137974,33.29686061349205,-84.88316250516145,33.295866542388474,-84.88076327368239,33.29785467533802,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r02_c20,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,2,20,-84.88247004464752,33.29328472128896,-84.8836695889053,33.29229064921801,-84.8812704764762,33.2942787841016,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r02_c01,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,2,1,-80.64287078314935,28.3132011642397,-80.64403791445554,28.31216252995477,-80.64170363121167,28.314239789094863,,0.6,333,,,,
55007720002_d2ab458b-8a29-45e7-a98c-a27e80e26d44_r01_c01,reconstructed,55007720002,,d2ab458b-8a29-45e7-a98c-a27e80e26d44,,WI,,1,1,-88.73719160656476,43.170995053371435,-88.73851863315338,43.17003388730267,-88.7358645481867,43.17195621105369,,0.6,333,,,,
55004580001_9f6478a9-5185-484b-a958-f927b8af2af2_r01_c01,reconstructed,55004580001,,9f6478a9-5185-484b-a958-f927b8af2af2,,WI,,1,1,-90.92630382386679,44.953032728152614,-90.92763878518642,44.95208750349431,-90.92496882884626,44.95397794417106,,0.6,333,,,,
17000643001_5ce3761c-be0d-42a0-8420-db718225601c_r01_c01,reconstructed,17000643001,,5ce3761c-be0d-42a0-8420-db718225601c,,IL,,1,1,-88.2773014290315,42.01602098708163,-88.27861194006464,42.015057394279495,-88.27599088729758,42.01698457139228,,0.6,333,,,,
20000704001_0219122a-b93f-4383-bb45-9b7ff833a432_r01_c01,reconstructed,20000704001,,0219122a-b93f-4383-bb45-9b7ff833a432,,KS,,1,1,-94.62023805105053,37.62659015972865,-94.62139840465413,37.62568502646496,-94.61907766992157,37.627495282349024,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r03_c01,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,3,1,-80.64265156024277,28.314397843893648,-80.64381871000197,28.313359211137378,-80.64148438985156,28.315436467220326,,0.6,333,,,,
55002880001_06de6278-2bb6-47fa-b66d-d060cc47eae6_r02_c03,reconstructed,55002880001,,06de6278-2bb6-47fa-b66d-d060cc47eae6,,WI,,2,3,-90.13202223432151,44.63569599358325,-90.13336085922658,44.63474438687105,-90.13068357609576,44.63664759181973,,0.6,333,,,,
55003620001_39b6459f-0dae-442e-bf38-7c2685c27358_r02_c02,reconstructed,55003620001,,39b6459f-0dae-442e-bf38-7c2685c27358,,WI,,2,2,-88.55953850976691,44.02024019014153,-88.56088425340286,44.01927603110981,-88.55819273356187,44.02120434101155,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r01_c06,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,1,6,-80.63636642017899,28.311028868870935,-80.63753357899154,28.309990177524174,-80.63519924073694,28.31206755078847,,0.6,333,,,,
12000099007_7f77e6e0-ef02-4db8-bdf4-f7b6daa26fd4_r02_c04,reconstructed,12000099007,,7f77e6e0-ef02-4db8-bdf4-f7b6daa26fd4,,FL,,2,4,-80.70219257299702,28.422151907580965,-80.70336068483938,28.421114034735307,-80.70102444046127,28.42318977100843,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r04_c02,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,4,2,-80.64108754721852,28.31539942466308,-80.64225472462468,28.314360782328176,-80.63992034918006,28.31643805756888,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r01_c15,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,1,15,-84.88983086500575,33.292792931539665,-84.89103032839927,33.29179891956317,-84.88863137769813,33.29378693425647,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r02_c03,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,2,3,-80.64018129562045,28.312810966431822,-80.6413484453122,28.31177230993315,-80.63901412529779,28.313849613501063,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r03_c02,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,3,2,-80.64130679485298,28.31420275135653,-80.6424739538054,28.31316410749331,-80.6401396152688,28.315241385790394,,0.6,333,,,,
13000000716_6ae704c5-b9ff-4424-95c6-c814684fd744_r02_c01,reconstructed,13000000716,,6ae704c5-b9ff-4424-95c6-c814684fd744,,GA,,2,1,-84.64493187899502,33.315466229746946,-84.64613412583788,33.314470230699975,-84.64372960825398,33.316462219583194,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r03_c03,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,3,3,-84.90675431512034,33.29685551672765,-84.90795367166047,33.29586165042658,-84.90555493466161,33.297849373766475,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r01_c02,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,1,2,-84.90853009847352,33.29461128261579,-84.90972940312864,33.29361742775263,-84.90733076990098,33.29560512821612,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r01_c01,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,1,1,-84.90996853680328,33.29475102928319,-84.91116782924323,33.293757186507314,-84.90876922044562,33.29574486279595,,0.6,333,,,,
13000208007_93447ca2-c98f-4677-98de-efd89a72dbb9_r01_c02,reconstructed,13000208007,,93447ca2-c98f-4677-98de-efd89a72dbb9,,GA,,1,2,-84.78523803850203,33.40184032488079,-84.78644020852089,33.400845605401244,-84.78403584451534,33.40283503513812,,0.6,333,,,,
55003796001_bd3e83ca-ecf8-4126-a684-8d50c82aa7ba_r02_c04,reconstructed,55003796001,,bd3e83ca-ecf8-4126-a684-8d50c82aa7ba,,WI,,2,4,-89.60048918105588,44.45900646913931,-89.60183089053271,44.458050539544466,-89.59914743848009,44.459962390373214,,0.6,333,,,,
18000017001_3c2f9ef9-c518-4035-ba31-e048d16ca9c3_r03_c04,reconstructed,18000017001,,3c2f9ef9-c518-4035-ba31-e048d16ca9c3,,IN,,3,4,-86.06389753494096,39.93699831413395,-86.06519497382565,39.93601758362744,-86.0626000673581,39.93797903629752,,0.6,333,,,,
55003796001_bd3e83ca-ecf8-4126-a684-8d50c82aa7ba_r01_c02,reconstructed,55003796001,,bd3e83ca-ecf8-4126-a684-8d50c82aa7ba,,WI,,1,2,-89.60397136002565,44.45796827682816,-89.60531300597869,44.457012379940544,-89.60262968097436,44.458924165353494,,0.6,333,,,,
55003640001_a26babbe-3a97-4b1b-a57e-ab18107de88d_r01_c01,reconstructed,55003640001,,a26babbe-3a97-4b1b-a57e-ab18107de88d,,WI,,1,1,-90.63513080064763,44.926874756439034,-90.63646891077381,44.925926991614524,-90.63379265686946,44.927822512702825,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r02_c04,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,2,4,-84.90548454314644,33.29552373377434,-84.90668389206516,33.294529855062045,-84.90428517031009,33.29651760322451,,0.6,333,,,,
55007720002_d2ab458b-8a29-45e7-a98c-a27e80e26d44_r02_c02,reconstructed,55007720002,,d2ab458b-8a29-45e7-a98c-a27e80e26d44,,WI,,2,2,-88.7354133410964,43.17209978307639,-88.73674041028305,43.17113859987056,-88.73408624011947,43.17306095789645,,0.6,333,,,,
55004710001_3fb4650d-de49-4d91-b4d3-5c3a7be59b6b_r01_c01,reconstructed,55004710001,,3fb4650d-de49-4d91-b4d3-5c3a7be59b6b,,WI,,1,1,-88.59125889277254,43.01857055700957,-88.59258472938967,43.017608358086655,-88.58993302452143,43.019532747554635,,0.6,333,,,,
20000109001_873ee001-3e3c-45d2-8ee2-915b24fea038_r01_c02,reconstructed,20000109001,,873ee001-3e3c-45d2-8ee2-915b24fea038,,KS,,1,2,-97.28279934719734,37.37866637554065,-97.28395471367999,37.3777620726379,-97.28164400805845,37.37957066775249,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r04_c01,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,4,1,-80.64243233113187,28.315594519349894,-80.64359949934462,28.31455588812202,-80.64126514228654,28.31663314114853,,0.6,333,,,,
25000271001_e535fc29-65cd-47f7-9002-8f325e9b4f86_r03_c01,reconstructed,25000271001,,e535fc29-65cd-47f7-9002-8f325e9b4f86,,MA,,3,1,-70.61131165896019,41.445964903115744,-70.61279323743878,41.44486731737664,-70.6098300541388,41.4470624844657,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r06_c06,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,6,6,-80.63526981154718,28.317012192402387,-80.63643706263193,28.31597350869657,-80.63410253983018,28.318050866680313,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r02_c05,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,2,5,-80.63749183291175,28.312420700492467,-80.6386590009868,28.311382021780837,-80.63632464420637,28.31345936977503,,0.6,333,,,,
55002880001_06de6278-2bb6-47fa-b66d-d060cc47eae6_r01_c03,reconstructed,55002880001,,06de6278-2bb6-47fa-b66d-d060cc47eae6,,WI,,1,3,-90.1321266760113,44.63449509377684,-90.1334652758215,44.633543490497615,-90.1307880428816,44.635446688580046,,0.6,333,,,,
17001101001_20efd6e6-e103-4ef2-bbe2-1a38945ff335_r01_c03,reconstructed,17001101001,,20efd6e6-e103-4ef2-bbe2-1a38945ff335,,IL,,1,3,-89.92249330670657,41.674117717875184,-89.92377806432094,41.67316880010184,-89.9212085185354,41.675066626673704,,0.6,333,,,,
55003796001_bd3e83ca-ecf8-4126-a684-8d50c82aa7ba_r02_c02,reconstructed,55003796001,,bd3e83ca-ecf8-4126-a684-8d50c82aa7ba,,WI,,2,2,-89.60385782808369,44.45916828799916,-89.6051994992156,44.458212387678984,-89.60251612385237,44.46012417995735,,0.6,333,,,,
13000000715_facaf8fa-14f6-49cb-93e9-5b5a80f5bf05_r10_c09,reconstructed,13000000715,,facaf8fa-14f6-49cb-93e9-5b5a80f5bf05,,GA,,10,9,-84.8969417770558,33.304360370846226,-84.89814134575269,33.30336643428254,-84.89574218443691,33.30535429815079,,0.6,333,,,,
12000001028_07b9c210-c96e-4948-bbff-f0f413947280_r01_c02,reconstructed,12000001028,,07b9c210-c96e-4948-bbff-f0f413947280,,FL,,1,2,-80.30333223819186,26.059213543548825,-80.30447207859025,26.058165515503124,-80.30219237826346,26.060261561782987,,0.6,333,,,,
55003130001_4ed20767-e596-4058-b927-ef5ec1ebefbe_r01_c01,reconstructed,55003130001,,4ed20767-e596-4058-b927-ef5ec1ebefbe,,WI,,1,1,-91.67988012820413,44.55968589761027,-91.68119782945892,44.55874826604078,-91.67856239358674,44.56062352024579,,0.6,333,,,,
12000001028_07b9c210-c96e-4948-bbff-f0f413947280_r01_c03,reconstructed,12000001028,,07b9c210-c96e-4948-bbff-f0f413947280,,FL,,1,3,-80.30202306687333,26.059012890631774,-80.30316291586975,26.057964851623463,-80.30088319834718,26.06006091982866,,0.6,333,,,,
12000099007_7f77e6e0-ef02-4db8-bdf4-f7b6daa26fd4_r02_c01,reconstructed,12000099007,,7f77e6e0-ef02-4db8-bdf4-f7b6daa26fd4,,FL,,2,1,-80.70623246583301,28.422734669895338,-80.70740054995231,28.421696830412333,-80.70506436101947,28.423772499959686,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r04_c03,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,4,3,-80.63974276951024,28.31520431294295,-80.64090995610925,28.314165659501207,-80.63857556227921,28.316242956955755,,0.6,333,,,,
12000222001_e4858352-0b91-4b2d-a552-6aeb6ade98fa_r03_c02,reconstructed,12000222001,,e4858352-0b91-4b2d-a552-6aeb6ade98fa,,FL,,3,2,-81.14007757839963,29.473111182911364,-81.14125649219524,29.47207945724592,-81.13889864332067,29.474142899287497,,0.6,333,,,,
17000270001_693d084c-1fdf-4d4d-9bf5-b4e8fb5154b8_r02_c02,reconstructed,17000270001,,693d084c-1fdf-4d4d-9bf5-b4e8fb5154b8,,IL,,2,2,-90.13090711991097,38.87453690295129,-90.13214016512524,38.873591348234775,-90.12967404642558,38.875482448197076,,0.6,333,,,,
55003620001_39b6459f-0dae-442e-bf38-7c2685c27358_r01_c03,reconstructed,55003620001,,39b6459f-0dae-442e-bf38-7c2685c27358,,WI,,1,3,-88.55799759065222,44.01894821517983,-88.55934332739804,44.01798404521159,-88.5566518213387,44.01991237698651,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r01_c03,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,1,3,-80.64040054936785,28.311614286878964,-80.64156768060681,28.3105756288513,-80.63923339749853,28.312652935476986,,0.6,333,,,,
17000286001_edd091b7-b294-4988-b21f-81c5674e34fe_r02_c01,reconstructed,17000286001,,edd091b7-b294-4988-b21f-81c5674e34fe,,IL,,2,1,-90.03724364023539,38.80230285679766,-90.03847653654348,38.80135648653069,-90.0360107157191,38.80324921760482,,0.6,333,,,,
55003796001_bd3e83ca-ecf8-4126-a684-8d50c82aa7ba_r01_c01,reconstructed,55003796001,,bd3e83ca-ecf8-4126-a684-8d50c82aa7ba,,WI,,1,1,-89.60565565986052,44.458049152736734,-89.60699728664028,44.45709327048684,-89.60431399998227,44.459005026623906,,0.6,333,,,,
55004750001_7e2b1db5-59ec-4a28-894d-52a1be7d9438_r01_c01,reconstructed,55004750001,,7e2b1db5-59ec-4a28-894d-52a1be7d9438,,WI,,1,1,-88.3787029218744,44.9957928026886,-88.38007042529749,44.99482505585919,-88.37733538494983,44.99676054162542,,0.6,333,,,,
12000092002_7df14ceb-5ea1-4171-b383-f8d986a38bdb_r03_c03,reconstructed,12000092002,,7df14ceb-5ea1-4171-b383-f8d986a38bdb,,FL,,3,3,-80.63996203566799,28.314007641786333,-80.64112920381311,28.312968986816298,-80.63879484689144,28.315046287327142,,0.6,333,,,,
17000639001_35b8ae17-8939-4e69-9176-da12504a4cdb_r01_c01,reconstructed,17000639001,,35b8ae17-8939-4e69-9176-da12504a4cdb,,IL,,1,1,-88.28600464392754,42.01319404624763,-88.28731499999998,42.012230531613945,-88.28469425715589,42.014157552386955,,0.6,333,,,,
